104604,0.5,0.489068,Ruben,Gonzales
108766,0.5,0.488451,Samir,Iftikhar
105074,0.230769,0.488346,Ruben,Bemelmans
105932,0.333333,0.486767,Nikoloz,Basilashvili
103794,0.34375,0.485693,Benjamin,Becker
104467,0.428571,0.484233,Lamine,Ouahab
105585,0.375,0.474734,Ze,Zhang
106216,0,0.471965,Bjorn,Fratangelo
104268,0.35,0.471847,Alejandro,Falla
104619,0,0.471603,Jesse,Huta Galung
111577,0.363636,0.471515,Jared,Donaldson
200273,0.5,0.47057,Hady,Habib
111200,0.307692,0.47038,Elias,Ymer
106148,0.333333,0.466622,Roberto,Carballes Baena
105655,0.25,0.465913,Hiroki,Moriya
105441,0.375,0.464203,John Patrick,Smith
105641,0.4,0.462171,Blaz,Rola
124063,0.5,0.461818,Santiago,Maresca
105004,0.5,0.461365,Dimitar,Kutrovsky
105271,0.5,0.459759,Gonzalo,Escobar
104308,0.4,0.459677,Michal,Przysiezny
104932,0.285714,0.456901,Kenny,De Schepper
108768,0,0.455475,Gabriel,Flores Ruiz
105493,0.333333,0.455392,Tomislav,Brkic
104022,0.272727,0.451667,Mikhail,Youzhny
104714,0.333333,0.451131,Julian,Reister
104897,0.333333,0.447249,Matthias,Bachinger
104500,0.4,0.445503,Somdev,Devvarman
104804,0.5,0.445243,Amir,Weintraub
104386,0.3,0.443712,Janko,Tipsarevic
103188,0,0.442961,Michael,Russell
105586,0.333333,0.4414,Alexander,Lazov
105436,0,0.437964,Markus,Eriksson
105229,0,0.437259,Philip,Bester
104563,0.307692,0.437237,Luca,Vanni
105626,0.5,0.436845,Takanyi,Garanganga
105935,0.333333,0.433738,Duilio,Beretta
105339,0.333333,0.43184,Yan,Bai
104112,0.4,0.431656,Benjamin,Balleret
106198,0.5,0.427721,Hugo,Dellien
103893,0.310345,0.426491,Paolo,Lorenzi
103163,0.181818,0.425701,Tommy,Haas
105065,0.277778,0.424912,Tim,Smyczek
104868,0.25,0.424843,James,Ward
145022,0,0.42226,Nour,Nehme
105292,0.3125,0.422181,Alejandro,Gonzalez
104839,0.333333,0.42143,Yassine,Idmbarek
105454,0,0.418208,Brydan,Klein
126205,0,0.418208,Tommy,Paul
105841,0,0.417265,Lorenzo,Giustino
104895,0.5,0.415863,Abdullah,Maqdas
105376,0.25,0.415741,Peter,Gojowczyk
106032,0.166667,0.414949,Facundo,Arguello
121908,0,0.414194,Naser,Al Obaidly
105566,0.333333,0.413678,Shahin,Khaledan
104095,0,0.412624,David,Guez
126152,0,0.412624,Ryan,Shane
103720,0.307692,0.410939,Lleyton,Hewitt
105827,0.333333,0.410901,Laurynas,Grigelis
105671,0.333333,0.410888,Gastao,Elias
104603,0,0.408563,Andrei,Ciumac
111442,0,0.407899,Jordan,Thompson
126204,0,0.407633,Gerardo,Lopez Villasenor
104810,0.5,0.40603,Zhe,Li
106412,0,0.405637,Lucas,Gomez
144799,0,0.405636,Miguel Angel,Este
111460,0,0.403881,Quentin,Halys
